DAY,HOUR,EXPORT_PRICE(R$/MWh),IMPORT_PRICE(R$/MWh)
30/01/19, 7, 515.894, 546.98
30/01/19, 8, 520.4156, 546.98
30/01/19, 9, 513.068, 546.98
30/01/19, 10, 528.8936, 546.98
30/01/19, 11, 511.3724, 546.98
30/01/19, 12, 520.4156, 546.98
30/01/19, 13, 509.6768, 546.98
30/01/19, 14, 525.5024, 546.98
30/01/19, 15, 506.2856, 546.98
30/01/19, 16, 507.416, 546.98
30/01/19, 17, 506.2856, 546.98
30/01/19, 18, 530.5892, 546.98
30/01/19, 19, 511.9376, 546.98
30/01/19, 20, 512.5028, 546.98
30/01/19, 21, 531.7196, 546.98
30/01/19, 22, 509.1116, 546.98
30/01/19, 23, 526.0676, 546.98
31/01/19, 0, 522.2707, 597.46
31/01/19, 1, 554.9617, 597.46
31/01/19, 2, 547.3338, 597.46
31/01/19, 3, 539.7059, 597.46
31/01/19, 4, 563.6793, 597.46
31/01/19, 5, 530.9883, 597.46
31/01/19, 6, 561.4999, 597.46
31/01/19, 7, 554.9617, 597.46
31/01/19, 8, 522.2707, 597.46
31/01/19, 9, 534.2574, 597.46
31/01/19, 10, 537.5265, 597.46
31/01/19, 11, 557.1411, 597.46
31/01/19, 12, 537.5265, 597.46
31/01/19, 13, 530.9883, 597.46
31/01/19, 14, 515.7325, 597.46
31/01/19, 15, 528.8089, 597.46
31/01/19, 16, 566.9484, 597.46
31/01/19, 17, 539.7059, 597.46
31/01/19, 18, 519.0016, 597.46
31/01/19, 19, 564.769, 597.46
31/01/19, 20, 540.7956, 597.46
31/01/19, 21, 547.3338, 597.46
31/01/19, 22, 516.8222, 597.46
31/01/19, 23, 540.7956, 597.46
01/02/19, 0, 515.7395, 551.76
01/02/19, 1, 511.0155, 551.76
01/02/19, 2, 516.33, 551.76
01/02/19, 3, 509.8345, 551.76
01/02/19, 4, 526.959, 551.76
01/02/19, 5, 528.14, 551.76
01/02/19, 6, 516.9205, 551.76
01/02/19, 7, 524.597, 551.76
01/02/19, 8, 515.149, 551.76
01/02/19, 9, 525.1875, 551.76
01/02/19, 10, 530.502, 551.76
01/02/19, 11, 524.0065, 551.76
01/02/19, 12, 519.2825, 551.76
01/02/19, 13, 508.063, 551.76
01/02/19, 14, 520.4635, 551.76
01/02/19, 15, 519.873, 551.76
01/02/19, 16, 521.054, 551.76
01/02/19, 17, 510.425, 551.76
01/02/19, 18, 523.416, 551.76
01/02/19, 19, 508.063, 551.76
01/02/19, 20, 509.244, 551.76
01/02/19, 21, 513.3775, 551.76
01/02/19, 22, 510.425, 551.76
01/02/19, 23, 524.0065, 551.76
02/02/19, 0, 515.5056, 516.82
02/02/19, 1, 514.6152, 516.82
02/02/19, 2, 514.7848, 516.82
02/02/19, 3, 515.124, 516.82
02/02/19, 4, 514.1912, 516.82
02/02/19, 5, 514.1064, 516.82
02/02/19, 6, 513.8096, 516.82
02/02/19, 7, 514.5304, 516.82
02/02/19, 8, 513.7672, 516.82
02/02/19, 9, 515.1664, 516.82
02/02/19, 10, 513.852, 516.82
02/02/19, 11, 515.2088, 516.82
02/02/19, 12, 514.1064, 516.82
02/02/19, 13, 514.9544, 516.82
02/02/19, 14, 515.548, 516.82
02/02/19, 15, 514.064, 516.82
02/02/19, 16, 514.064, 516.82
02/02/19, 17, 514.1912, 516.82
02/02/19, 18, 514.3608, 516.82
02/02/19, 19, 514.4032, 516.82
02/02/19, 20, 515.6328, 516.82
02/02/19, 21, 514.488, 516.82
02/02/19, 22, 514.3608, 516.82
02/02/19, 23, 514.5728, 516.82
03/02/19, 0, 507.4794, 532.32
03/02/19, 1, 518.3744, 532.32
03/02/19, 2, 505.3004, 532.32
03/02/19, 3, 505.7362, 532.32
03/02/19, 4, 519.246, 532.32
03/02/19, 5, 503.993, 532.32
03/02/19, 6, 500.5066, 532.32
03/02/19, 7, 508.351, 532.32
03/02/19, 8, 510.53, 532.32
03/02/19, 9, 503.5572, 532.32
03/02/19, 10, 501.814, 532.32
03/02/19, 11, 500.5066, 532.32
03/02/19, 12, 513.1448, 532.32
03/02/19, 13, 503.993, 532.32
03/02/19, 14, 505.3004, 532.32
03/02/19, 15, 520.5534, 532.32
03/02/19, 16, 520.5534, 532.32
03/02/19, 17, 500.9424, 532.32
03/02/19, 18, 509.2226, 532.32
03/02/19, 19, 506.172, 532.32
03/02/19, 20, 516.6312, 532.32
03/02/19, 21, 510.53, 532.32
03/02/19, 22, 517.5028, 532.32
03/02/19, 23, 514.0164, 532.32
04/02/19, 0, 512.5645, 529.35
04/02/19, 1, 513.1335, 529.35
04/02/19, 2, 510.8575, 529.35
04/02/19, 3, 511.142, 529.35
04/02/19, 4, 513.7025, 529.35
04/02/19, 5, 509.1505, 529.35
04/02/19, 6, 518.2545, 529.35
04/02/19, 7, 513.7025, 529.35
04/02/19, 8, 517.6855, 529.35
04/02/19, 9, 516.263, 529.35
04/02/19, 10, 512.849, 529.35
04/02/19, 11, 513.1335, 529.35
04/02/19, 12, 513.987, 529.35
04/02/19, 13, 510.573, 529.35
04/02/19, 14, 518.2545, 529.35
04/02/19, 15, 519.108, 529.35
04/02/19, 16, 517.401, 529.35
04/02/19, 17, 519.3925, 529.35
04/02/19, 18, 521.6685, 529.35
04/02/19, 19, 516.263, 529.35
04/02/19, 20, 513.7025, 529.35
04/02/19, 21, 510.573, 529.35
04/02/19, 22, 511.4265, 529.35
04/02/19, 23, 521.0995, 529.35
05/02/19, 0, 515.6157, 526.28
05/02/19, 1, 518.1116, 526.28
05/02/19, 2, 512.666, 526.28
05/02/19, 3, 518.5654, 526.28
05/02/19, 4, 517.204, 526.28
05/02/19, 5, 512.666, 526.28
05/02/19, 6, 517.8847, 526.28
05/02/19, 7, 513.1198, 526.28
05/02/19, 8, 520.6075, 526.28
05/02/19, 9, 519.2461, 526.28
05/02/19, 10, 509.4894, 526.28
05/02/19, 11, 517.6578, 526.28
05/02/19, 12, 510.397, 526.28
05/02/19, 13, 515.3888, 526.28
05/02/19, 14, 510.397, 526.28
05/02/19, 15, 514.7081, 526.28
05/02/19, 16, 514.4812, 526.28
05/02/19, 17, 514.0274, 526.28
05/02/19, 18, 520.6075, 526.28
05/02/19, 19, 516.9771, 526.28
05/02/19, 20, 514.0274, 526.28
05/02/19, 21, 518.1116, 526.28
05/02/19, 22, 516.7502, 526.28
05/02/19, 23, 510.397, 526.28
06/02/19, 0, 512.0894, 523.95
06/02/19, 1, 513.4285, 523.95
06/02/19, 2, 518.7849, 523.95
06/02/19, 3, 509.7938, 523.95
06/02/19, 4, 515.7241, 523.95
06/02/19, 5, 518.9762, 523.95
06/02/19, 6, 511.7068, 523.95
06/02/19, 7, 518.0197, 523.95
06/02/19, 8, 517.4458, 523.95
06/02/19, 9, 516.298, 523.95
06/02/19, 10, 512.6633, 523.95
06/02/19, 11, 518.0197, 523.95
06/02/19, 12, 513.6198, 523.95
06/02/19, 13, 518.7849, 523.95
06/02/19, 14, 517.0632, 523.95
06/02/19, 15, 512.472, 523.95
06/02/19, 16, 509.9851, 523.95
06/02/19, 17, 511.7068, 523.95
06/02/19, 18, 515.7241, 523.95
06/02/19, 19, 518.5936, 523.95
06/02/19, 20, 510.1764, 523.95
06/02/19, 21, 513.6198, 523.95
06/02/19, 22, 518.211, 523.95
06/02/19, 23, 511.8981, 523.95
07/02/19, 0, 512.925, 522.2
07/02/19, 1, 516.0785, 522.2
07/02/19, 2, 511.6265, 522.2
07/02/19, 3, 510.1425, 522.2
07/02/19, 4, 516.8205, 522.2
07/02/19, 5, 511.9975, 522.2
07/02/19, 6, 516.635, 522.2
07/02/19, 7, 513.667, 522.2
07/02/19, 8, 509.4005, 522.2
07/02/19, 9, 510.328, 522.2
07/02/19, 10, 514.9655, 522.2
07/02/19, 11, 510.328, 522.2
07/02/19, 12, 517.5625, 522.2
07/02/19, 13, 510.5135, 522.2
07/02/19, 14, 514.038, 522.2
07/02/19, 15, 512.3685, 522.2
07/02/19, 16, 512.554, 522.2
07/02/19, 17, 513.1105, 522.2
07/02/19, 18, 513.4815, 522.2
07/02/19, 19, 511.07, 522.2
07/02/19, 20, 510.8845, 522.2
07/02/19, 21, 514.409, 522.2
07/02/19, 22, 516.4495, 522.2
07/02/19, 23, 517.006, 522.2
08/02/19, 0, 507.9288, 530.09
08/02/19, 1, 521.2907, 530.09
08/02/19, 2, 505.6475, 530.09
08/02/19, 3, 514.4468, 530.09
08/02/19, 4, 510.8619, 530.09
08/02/19, 5, 516.4022, 530.09
08/02/19, 6, 516.4022, 530.09
08/02/19, 7, 505.6475, 530.09
08/02/19, 8, 518.3576, 530.09
08/02/19, 9, 514.1209, 530.09
08/02/19, 10, 519.6612, 530.09
08/02/19, 11, 512.1655, 530.09
08/02/19, 12, 507.6029, 530.09
08/02/19, 13, 517.054, 530.09
08/02/19, 14, 508.2547, 530.09
08/02/19, 15, 520.313, 530.09
08/02/19, 16, 514.7727, 530.09
08/02/19, 17, 520.6389, 530.09
08/02/19, 18, 509.5583, 530.09
08/02/19, 19, 513.795, 530.09
08/02/19, 20, 517.054, 530.09
08/02/19, 21, 521.9425, 530.09
08/02/19, 22, 512.8173, 530.09
08/02/19, 23, 515.0986, 530.09
09/02/19, 0, 515.723, 518.12
09/02/19, 1, 514.1015, 518.12
09/02/19, 2, 515.9345, 518.12
09/02/19, 3, 515.7935, 518.12
09/02/19, 4, 515.864, 518.12
09/02/19, 5, 512.9735, 518.12
09/02/19, 6, 514.313, 518.12
09/02/19, 7, 514.3835, 518.12
09/02/19, 8, 514.9475, 518.12
09/02/19, 9, 514.454, 518.12
09/02/19, 10, 513.8195, 518.12
09/02/19, 11, 513.608, 518.12
09/02/19, 12, 513.8195, 518.12
09/02/19, 13, 513.044, 518.12
09/02/19, 14, 516.0755, 518.12
09/02/19, 15, 513.6785, 518.12
09/02/19, 16, 514.736, 518.12
09/02/19, 17, 516.3575, 518.12
09/02/19, 18, 514.1015, 518.12
09/02/19, 19, 516.005, 518.12
09/02/19, 20, 515.159, 518.12
09/02/19, 21, 516.287, 518.12
09/02/19, 22, 516.287, 518.12
09/02/19, 23, 512.8325, 518.12
10/02/19, 0, 516.03, 518.51
10/02/19, 1, 513.55, 518.51
10/02/19, 2, 512.99, 518.51
10/02/19, 3, 515.79, 518.51
10/02/19, 4, 516.43, 518.51
10/02/19, 5, 514.75, 518.51
10/02/19, 6, 516.19, 518.51
10/02/19, 7, 516.27, 518.51
10/02/19, 8, 516.43, 518.51
10/02/19, 9, 514.51, 518.51
10/02/19, 10, 513.87, 518.51
10/02/19, 11, 512.67, 518.51
10/02/19, 12, 512.99, 518.51
10/02/19, 13, 513.31, 518.51
10/02/19, 14, 514.27, 518.51
10/02/19, 15, 513.31, 518.51
10/02/19, 16, 513.63, 518.51
10/02/19, 17, 512.91, 518.51
10/02/19, 18, 516.43, 518.51
10/02/19, 19, 512.83, 518.51
10/02/19, 20, 513.71, 518.51
10/02/19, 21, 515.23, 518.51
10/02/19, 22, 514.03, 518.51
10/02/19, 23, 514.91, 518.51
11/02/19, 0, 507.1663, 529.57
11/02/19, 1, 516.6802, 529.57
11/02/19, 2, 509.9284, 529.57
11/02/19, 3, 508.087, 529.57
11/02/19, 4, 521.5906, 529.57
11/02/19, 5, 506.5525, 529.57
11/02/19, 6, 520.0561, 529.57
11/02/19, 7, 512.9974, 529.57
11/02/19, 8, 507.7801, 529.57
11/02/19, 9, 515.7595, 529.57
11/02/19, 10, 519.1354, 529.57
11/02/19, 11, 518.5216, 529.57
11/02/19, 12, 511.156, 529.57
11/02/19, 13, 513.3043, 529.57
11/02/19, 14, 506.5525, 529.57
11/02/19, 15, 513.6112, 529.57
11/02/19, 16, 508.3939, 529.57
11/02/19, 17, 521.8975, 529.57
11/02/19, 18, 508.087, 529.57
11/02/19, 19, 520.9768, 529.57
11/02/19, 20, 516.3733, 529.57
11/02/19, 21, 519.4423, 529.57
11/02/19, 22, 521.5906, 529.57
11/02/19, 23, 513.6112, 529.57
12/02/19, 0, 512.502, 539.97
12/02/19, 1, 512.938, 539.97
12/02/19, 2, 526.018, 539.97
12/02/19, 3, 512.066, 539.97
12/02/19, 4, 519.042, 539.97
12/02/19, 5, 512.502, 539.97
12/02/19, 6, 512.066, 539.97
12/02/19, 7, 520.786, 539.97
12/02/19, 8, 514.246, 539.97
12/02/19, 9, 510.758, 539.97
12/02/19, 10, 519.478, 539.97
12/02/19, 11, 520.35, 539.97
12/02/19, 12, 527.326, 539.97
12/02/19, 13, 521.658, 539.97
12/02/19, 14, 521.658, 539.97
12/02/19, 15, 507.27, 539.97
12/02/19, 16, 507.706, 539.97
12/02/19, 17, 513.81, 539.97
12/02/19, 18, 516.862, 539.97
12/02/19, 19, 518.17, 539.97
12/02/19, 20, 518.606, 539.97
12/02/19, 21, 514.682, 539.97
12/02/19, 22, 526.454, 539.97
12/02/19, 23, 528.634, 539.97
13/02/19, 0, 514.312, 520.06
13/02/19, 1, 516.4675, 520.06
13/02/19, 2, 511.8691, 520.06
13/02/19, 3, 512.5876, 520.06
13/02/19, 4, 510.2884, 520.06
13/02/19, 5, 515.6053, 520.06
13/02/19, 6, 510.1447, 520.06
13/02/19, 7, 509.7136, 520.06
13/02/19, 8, 512.5876, 520.06
13/02/19, 9, 513.8809, 520.06
13/02/19, 10, 513.1624, 520.06
13/02/19, 11, 509.7136, 520.06
13/02/19, 12, 515.1742, 520.06
13/02/19, 13, 512.7313, 520.06
13/02/19, 14, 511.5817, 520.06
13/02/19, 15, 513.5935, 520.06
13/02/19, 16, 516.0364, 520.06
13/02/19, 17, 514.0246, 520.06
13/02/19, 18, 516.4675, 520.06
13/02/19, 19, 513.3061, 520.06
13/02/19, 20, 513.3061, 520.06
13/02/19, 21, 515.6053, 520.06
13/02/19, 22, 509.4262, 520.06
13/02/19, 23, 511.0069, 520.06
14/02/19, 0, 509.5716, 522.6
14/02/19, 1, 513.3222, 522.6
14/02/19, 2, 513.1248, 522.6
14/02/19, 3, 514.9014, 522.6
14/02/19, 4, 513.1248, 522.6
14/02/19, 5, 514.704, 522.6
14/02/19, 6, 509.3742, 522.6
14/02/19, 7, 510.9534, 522.6
14/02/19, 8, 513.717, 522.6
14/02/19, 9, 508.782, 522.6
14/02/19, 10, 508.3872, 522.6
14/02/19, 11, 516.8754, 522.6
14/02/19, 12, 515.0988, 522.6
14/02/19, 13, 511.3482, 522.6
14/02/19, 14, 510.9534, 522.6
14/02/19, 15, 514.3092, 522.6
14/02/19, 16, 516.4806, 522.6
14/02/19, 17, 512.73, 522.6
14/02/19, 18, 509.3742, 522.6
14/02/19, 19, 508.3872, 522.6
14/02/19, 20, 512.9274, 522.6
14/02/19, 21, 508.1898, 522.6
14/02/19, 22, 507.9924, 522.6
14/02/19, 23, 511.5456, 522.6
15/02/19, 0, 507.1676, 525.53
15/02/19, 1, 502.2491, 525.53
15/02/19, 2, 509.7908, 525.53
15/02/19, 3, 517.0046, 525.53
15/02/19, 4, 509.135, 525.53
15/02/19, 5, 513.7256, 525.53
15/02/19, 6, 511.4303, 525.53
15/02/19, 7, 511.4303, 525.53
15/02/19, 8, 510.4466, 525.53
15/02/19, 9, 508.1513, 525.53
15/02/19, 10, 503.5607, 525.53
15/02/19, 11, 512.0861, 525.53
15/02/19, 12, 502.577, 525.53
15/02/19, 13, 508.1513, 525.53
15/02/19, 14, 508.4792, 525.53
15/02/19, 15, 506.5118, 525.53
15/02/19, 16, 509.7908, 525.53
15/02/19, 17, 507.4955, 525.53
15/02/19, 18, 507.1676, 525.53
15/02/19, 19, 514.3814, 525.53
15/02/19, 20, 513.3977, 525.53
15/02/19, 21, 504.8723, 525.53
15/02/19, 22, 504.2165, 525.53
15/02/19, 23, 511.1024, 525.53
16/02/19, 0, 486.6312, 516.89
16/02/19, 1, 498.2692, 516.89
16/02/19, 2, 498.2692, 516.89
16/02/19, 3, 497.6873, 516.89
16/02/19, 4, 486.6312, 516.89
16/02/19, 5, 481.3941, 516.89
16/02/19, 6, 484.8855, 516.89
16/02/19, 7, 490.7045, 516.89
16/02/19, 8, 491.2864, 516.89
16/02/19, 9, 498.2692, 516.89
16/02/19, 10, 484.3036, 516.89
16/02/19, 11, 488.9588, 516.89
16/02/19, 12, 495.3597, 516.89
16/02/19, 13, 489.5407, 516.89
16/02/19, 14, 490.7045, 516.89
16/02/19, 15, 502.3425, 516.89
16/02/19, 16, 478.4846, 516.89
16/02/19, 17, 490.7045, 516.89
16/02/19, 18, 486.6312, 516.89
16/02/19, 19, 483.7217, 516.89
16/02/19, 20, 474.4113, 516.89
16/02/19, 21, 473.2475, 516.89
16/02/19, 22, 484.3036, 516.89
16/02/19, 23, 491.8683, 516.89
17/02/19, 0, 501.1048, 525.93
17/02/19, 1, 504.3836, 525.93
17/02/19, 2, 496.8892, 525.93
17/02/19, 3, 503.9152, 525.93
17/02/19, 4, 499.6996, 525.93
17/02/19, 5, 507.6624, 525.93
17/02/19, 6, 491.2684, 525.93
17/02/19, 7, 513.2832, 525.93
17/02/19, 8, 502.9784, 525.93
17/02/19, 9, 501.1048, 525.93
17/02/19, 10, 510.4728, 525.93
17/02/19, 11, 508.5992, 525.93
17/02/19, 12, 512.3464, 525.93
17/02/19, 13, 513.7516, 525.93
17/02/19, 14, 498.2944, 525.93
17/02/19, 15, 496.8892, 525.93
17/02/19, 16, 502.0416, 525.93
17/02/19, 17, 509.536, 525.93
17/02/19, 18, 493.142, 525.93
17/02/19, 19, 510.0044, 525.93
17/02/19, 20, 496.8892, 525.93
17/02/19, 21, 502.9784, 525.93
17/02/19, 22, 504.852, 525.93
17/02/19, 23, 511.878, 525.93
18/02/19, 0, 506.2121, 521.87
18/02/19, 1, 507.1469, 521.87
18/02/19, 2, 512.7557, 521.87
18/02/19, 3, 508.3154, 521.87
18/02/19, 4, 505.9784, 521.87
18/02/19, 5, 509.0165, 521.87
18/02/19, 6, 510.6524, 521.87
18/02/19, 7, 504.8099, 521.87
18/02/19, 8, 507.1469, 521.87
18/02/19, 9, 504.8099, 521.87
18/02/19, 10, 505.2773, 521.87
18/02/19, 11, 515.0927, 521.87
18/02/19, 12, 509.9513, 521.87
18/02/19, 13, 506.6795, 521.87
18/02/19, 14, 512.2883, 521.87
18/02/19, 15, 512.0546, 521.87
18/02/19, 16, 512.9894, 521.87
18/02/19, 17, 510.185, 521.87
18/02/19, 18, 512.0546, 521.87
18/02/19, 19, 506.6795, 521.87
18/02/19, 20, 505.9784, 521.87
18/02/19, 21, 506.9132, 521.87
18/02/19, 22, 511.5872, 521.87
18/02/19, 23, 510.185, 521.87
19/02/19, 0, 517.2543, 522.86
19/02/19, 1, 508.7491, 522.86
19/02/19, 2, 518.0275, 522.86
19/02/19, 3, 517.4476, 522.86
19/02/19, 4, 510.8754, 522.86
19/02/19, 5, 512.8084, 522.86
19/02/19, 6, 512.0352, 522.86
19/02/19, 7, 509.5223, 522.86
19/02/19, 8, 513.3883, 522.86
19/02/19, 9, 517.6409, 522.86
19/02/19, 10, 509.7156, 522.86
19/02/19, 11, 515.128, 522.86
19/02/19, 12, 510.4888, 522.86
19/02/19, 13, 512.0352, 522.86
19/02/19, 14, 512.8084, 522.86
19/02/19, 15, 509.329, 522.86
19/02/19, 16, 510.8754, 522.86
19/02/19, 17, 517.2543, 522.86
19/02/19, 18, 514.1615, 522.86
19/02/19, 19, 515.3213, 522.86
19/02/19, 20, 511.4553, 522.86
19/02/19, 21, 511.0687, 522.86
19/02/19, 22, 510.1022, 522.86
19/02/19, 23, 516.0945, 522.86
20/02/19, 0, 515.1468, 526.84
20/02/19, 1, 507.775, 526.84
20/02/19, 2, 517.4346, 526.84
20/02/19, 3, 514.6384, 526.84
20/02/19, 4, 515.1468, 526.84
20/02/19, 5, 517.1804, 526.84
20/02/19, 6, 514.13, 526.84
20/02/19, 7, 516.1636, 526.84
20/02/19, 8, 520.485, 526.84
20/02/19, 9, 517.943, 526.84
20/02/19, 10, 518.1972, 526.84
20/02/19, 11, 507.775, 526.84
20/02/19, 12, 517.4346, 526.84
20/02/19, 13, 510.8254, 526.84
20/02/19, 14, 511.0796, 526.84
20/02/19, 15, 518.1972, 526.84
20/02/19, 16, 519.7224, 526.84
20/02/19, 17, 512.0964, 526.84
20/02/19, 18, 519.214, 526.84
20/02/19, 19, 516.4178, 526.84
20/02/19, 20, 513.1132, 526.84
20/02/19, 21, 516.9262, 526.84
20/02/19, 22, 513.1132, 526.84
20/02/19, 23, 508.0292, 526.84
21/02/19, 0, 516.2817, 526.8
21/02/19, 1, 510.0786, 526.8
21/02/19, 2, 506.5725, 526.8
21/02/19, 3, 512.2362, 526.8
21/02/19, 4, 515.4726, 526.8
21/02/19, 5, 511.9665, 526.8
21/02/19, 6, 515.4726, 526.8
21/02/19, 7, 519.2484, 526.8
21/02/19, 8, 507.3816, 526.8
21/02/19, 9, 518.1696, 526.8
21/02/19, 10, 518.709, 526.8
21/02/19, 11, 518.4393, 526.8
21/02/19, 12, 509.8089, 526.8
21/02/19, 13, 515.2029, 526.8
21/02/19, 14, 515.2029, 526.8
21/02/19, 15, 515.7423, 526.8
21/02/19, 16, 511.1574, 526.8
21/02/19, 17, 510.0786, 526.8
21/02/19, 18, 512.2362, 526.8
21/02/19, 19, 513.315, 526.8
21/02/19, 20, 511.6968, 526.8
21/02/19, 21, 512.2362, 526.8
21/02/19, 22, 508.1907, 526.8
21/02/19, 23, 513.5847, 526.8
22/02/19, 0, 513.1251, 528.67
22/02/19, 1, 507.8457, 528.67
22/02/19, 2, 518.4045, 528.67
22/02/19, 3, 510.4854, 528.67
22/02/19, 4, 517.8179, 528.67
22/02/19, 5, 509.0189, 528.67
22/02/19, 6, 511.6586, 528.67
22/02/19, 7, 516.0581, 528.67
22/02/19, 8, 521.3375, 528.67
22/02/19, 9, 512.5385, 528.67
22/02/19, 10, 515.4715, 528.67
22/02/19, 11, 519.2844, 528.67
22/02/19, 12, 517.8179, 528.67
22/02/19, 13, 515.1782, 528.67
22/02/19, 14, 507.2591, 528.67
22/02/19, 15, 514.2983, 528.67
22/02/19, 16, 510.1921, 528.67
22/02/19, 17, 516.0581, 528.67
22/02/19, 18, 510.7787, 528.67
22/02/19, 19, 507.8457, 528.67
22/02/19, 20, 513.4184, 528.67
22/02/19, 21, 513.4184, 528.67
22/02/19, 22, 512.2452, 528.67
22/02/19, 23, 508.139, 528.67
23/02/19, 0, 447.3408, 451.92
23/02/19, 1, 448.1184, 451.92
23/02/19, 2, 447.0816, 451.92
23/02/19, 3, 446.5632, 451.92
23/02/19, 4, 447.7728, 451.92
23/02/19, 5, 448.8096, 451.92
23/02/19, 6, 447.2544, 451.92
23/02/19, 7, 446.1312, 451.92
23/02/19, 8, 448.8096, 451.92
23/02/19, 9, 447.7728, 451.92
23/02/19, 10, 447.0816, 451.92
23/02/19, 11, 448.7232, 451.92
23/02/19, 12, 445.44, 451.92
23/02/19, 13, 446.6496, 451.92
23/02/19, 14, 446.9088, 451.92
23/02/19, 15, 445.7856, 451.92
23/02/19, 16, 445.6128, 451.92
23/02/19, 17, 446.1312, 451.92
23/02/19, 18, 446.304, 451.92
23/02/19, 19, 445.9584, 451.92
23/02/19, 20, 447.168, 451.92
23/02/19, 21, 447.4272, 451.92
23/02/19, 22, 448.1184, 451.92
23/02/19, 23, 449.76, 451.92
24/02/19, 0, 439.9024, 450.68
24/02/19, 1, 445.2912, 450.68
24/02/19, 2, 444.786, 450.68
24/02/19, 3, 442.7652, 450.68
24/02/19, 4, 443.102, 450.68
24/02/19, 5, 438.892, 450.68
24/02/19, 6, 443.6072, 450.68
24/02/19, 7, 440.0708, 450.68
24/02/19, 8, 446.1332, 450.68
24/02/19, 9, 442.9336, 450.68
24/02/19, 10, 438.2184, 450.68
24/02/19, 11, 446.3016, 450.68
24/02/19, 12, 442.4284, 450.68
24/02/19, 13, 444.1124, 450.68
24/02/19, 14, 445.2912, 450.68
24/02/19, 15, 441.7548, 450.68
24/02/19, 16, 445.9648, 450.68
24/02/19, 17, 442.0916, 450.68
24/02/19, 18, 442.9336, 450.68
24/02/19, 19, 440.7444, 450.68
24/02/19, 20, 441.2496, 450.68
24/02/19, 21, 438.5552, 450.68
24/02/19, 22, 440.4076, 450.68
24/02/19, 23, 443.102, 450.68
25/02/19, 0, 440.7446, 456.38
25/02/19, 1, 449.0361, 456.38
25/02/19, 2, 445.9564, 456.38
25/02/19, 3, 441.9291, 456.38
25/02/19, 4, 445.4826, 456.38
25/02/19, 5, 440.0339, 456.38
25/02/19, 6, 442.166, 456.38
25/02/19, 7, 449.7468, 456.38
25/02/19, 8, 449.273, 456.38
25/02/19, 9, 441.2184, 456.38
25/02/19, 10, 445.9564, 456.38
25/02/19, 11, 440.5077, 456.38
25/02/19, 12, 447.3778, 456.38
25/02/19, 13, 447.3778, 456.38
25/02/19, 14, 449.9837, 456.38
25/02/19, 15, 439.5601, 456.38
25/02/19, 16, 441.2184, 456.38
25/02/19, 17, 444.7719, 456.38
25/02/19, 18, 440.9815, 456.38
25/02/19, 19, 446.1933, 456.38
25/02/19, 20, 445.9564, 456.38
25/02/19, 21, 444.2981, 456.38
25/02/19, 22, 443.8243, 456.38
25/02/19, 23, 448.0885, 456.38
26/02/19, 0, 458.83, 465.1
26/02/19, 1, 451.306, 465.1
26/02/19, 2, 455.068, 465.1
26/02/19, 3, 452.0584, 465.1
26/02/19, 4, 457.576, 465.1
26/02/19, 5, 448.798, 465.1
26/02/19, 6, 448.798, 465.1
26/02/19, 7, 458.5792, 465.1
26/02/19, 8, 457.8268, 465.1
26/02/19, 9, 454.8172, 465.1
26/02/19, 10, 449.2996, 465.1
26/02/19, 11, 453.3124, 465.1
26/02/19, 12, 457.576, 465.1
26/02/19, 13, 457.8268, 465.1
26/02/19, 14, 453.3124, 465.1
26/02/19, 15, 447.2932, 465.1
26/02/19, 16, 447.2932, 465.1
26/02/19, 17, 456.322, 465.1
26/02/19, 18, 455.068, 465.1
26/02/19, 19, 453.5632, 465.1
26/02/19, 20, 449.0488, 465.1
26/02/19, 21, 455.068, 465.1
26/02/19, 22, 455.3188, 465.1
26/02/19, 23, 457.8268, 465.1
27/02/19, 0, 445.426, 460.21
27/02/19, 1, 450.578, 460.21
27/02/19, 2, 448.562, 460.21
27/02/19, 3, 444.978, 460.21
27/02/19, 4, 447.89, 460.21
27/02/19, 5, 446.098, 460.21
27/02/19, 6, 446.322, 460.21
27/02/19, 7, 452.594, 460.21
27/02/19, 8, 454.386, 460.21
27/02/19, 9, 446.77, 460.21
27/02/19, 10, 447.442, 460.21
27/02/19, 11, 444.082, 460.21
27/02/19, 12, 451.698, 460.21
27/02/19, 13, 453.938, 460.21
27/02/19, 14, 454.61, 460.21
27/02/19, 15, 449.906, 460.21
27/02/19, 16, 446.77, 460.21
27/02/19, 17, 444.082, 460.21
27/02/19, 18, 448.114, 460.21
27/02/19, 19, 453.266, 460.21
27/02/19, 20, 451.922, 460.21
27/02/19, 21, 444.754, 460.21
27/02/19, 22, 448.562, 460.21
27/02/19, 23, 454.162, 460.21
28/02/19, 0, 440.358, 452.65
28/02/19, 1, 441.236, 452.65
28/02/19, 2, 446.943, 452.65
28/02/19, 3, 440.797, 452.65
28/02/19, 4, 438.8215, 452.65
28/02/19, 5, 442.114, 452.65
28/02/19, 6, 446.7235, 452.65
28/02/19, 7, 445.626, 452.65
28/02/19, 8, 444.5285, 452.65
28/02/19, 9, 438.8215, 452.65
28/02/19, 10, 447.1625, 452.65
28/02/19, 11, 438.8215, 452.65
28/02/19, 12, 446.065, 452.65
28/02/19, 13, 443.6505, 452.65
28/02/19, 14, 440.5775, 452.65
28/02/19, 15, 440.358, 452.65
28/02/19, 16, 437.285, 452.65
28/02/19, 17, 436.6265, 452.65
